,mean,max,std,variance,peak_to_peek,RMS,fname
398,0.000421921560760486,0.019162183874494247,0.0010907794357488656,1.189799777452614e-06,0.019157649762267803,0.020540729314230448,acc#2022_12_4#12_25_37#-762607#10919867#136
399,0.0004810011464235012,0.011653222670195116,0.0009689466732927091,9.38857655685008e-07,0.011652190699533911,0.021931738335651856,acc#2022_12_4#13_42_39#-776347#10996043#142
400,0.0004726308457065667,0.004790719125953978,0.0006830171666213081,4.6651244989939965e-07,0.0047845212223912355,0.021740074648136945,acc#2022_12_4#13_54_52#-787576#11008406#136
401,0.0004279291154839209,0.009424887707366799,0.0007767439184284513,6.033311148155847e-07,0.009422214524959662,0.020686447628433472,acc#2022_12_4#13_38_20#-772676#10991630#137
402,0.00046742992437845236,0.03292460305416939,0.001862515033595237,3.4689622503682664e-06,0.03292349035378333,0.02162012776045628,acc#2022_12_4#13_16_52#-769078#10968846#137
403,0.00045087089434257794,0.029559928187733047,0.0017671484937146467,3.122813798837945e-06,0.02955885164044527,0.021233720690038708,acc#2022_12_4#11_59_39#-761418#10897690#136
404,0.002842119385100821,0.02959561565050194,0.004694426510912353,2.2037640266356727e-05,0.02958847172286409,0.05331153144584032,acc#2022_12_4#9_55_43#-723806#10818929#191
405,0.0004263601718167543,0.013980285978632469,0.000901852454366901,8.133378494476032e-07,0.01397636197998207,0.02064849078787005,acc#2022_12_4#13_37_30#-772632#10991041#140
406,0.0018151709726906041,0.019417125511024334,0.0028547257822614104,8.149459291908021e-06,0.019415569487631557,0.04260482335006923,acc#2022_12_4#6_23_56#-691447#10760226#661
407,0.00043657810201031075,0.026632591898409,0.0015927462634552497,2.5368406597506594e-06,0.026628869484540373,0.02089445146469059,acc#2022_12_4#12_11_3#-761892#10910300#137
408,0.0038071651791501578,0.0386482679998257,0.005686349331377009,3.233456871845176e-05,0.03863399504598746,0.06170222993660892,acc#2022_12_4#9_56_34#-724852#10818821#425
409,0.0005132874079530631,0.029139488861692524,0.0017084135057112498,2.9186767064966024e-06,0.029137110448180042,0.02265584710296799,acc#2022_12_4#12_3_13#-762095#10901600#151
410,0.00045418753253715705,0.016421899163020635,0.001118276651785909,1.250542669929503e-06,0.01641965285085103,0.021311675967346094,acc#2022_12_4#11_27_11#-738987#10869700#141
411,0.0004987624625041346,0.005708292043708807,0.0007783860039934042,6.058847712128199e-07,0.005702799302861751,0.022332990451440545,acc#2022_12_4#8_29_53#-708694#10790043#158
412,0.000328089214574885,0.0071245112367089225,0.0005189851492784962,2.693455851716229e-07,0.0071176644562698736,0.018113233134227722,acc#2022_12_4#13_9_58#-767655#10965062#139
413,0.0004798784764710149,0.034700919440460457,0.0020970309232337375,4.397538692998542e-06,0.034698712386746114,0.021906128742226794,acc#2022_12_4#12_8_39#-762148#10907504#136
414,0.00042636313371068025,0.008826116844819683,0.0007773900261108732,6.043352526966641e-07,0.008825081868278148,0.02064856250954725,acc#2022_12_4#12_51_58#-761252#10949322#140
415,0.0005240754959421447,0.045323088914724356,0.002107263037880773,4.440557510818505e-06,0.04531407069695097,0.02289269525289988,acc#2022_12_4#9_53_30#-721460#10819096#155
416,0.0004439302493703317,0.017411559198978452,0.0012910595790284129,1.6668348366010228e-06,0.01740578064378311,0.021069652331501147,acc#2022_12_4#11_47_8#-752788#10885869#142
417,0.0011117008715296776,0.1024335705055686,0.0056675389802356615,3.2120998092490686e-05,0.102432655238567,0.03334217856603971,acc#2022_12_4#6_19_0#-691419#10760320#163
418,0.002073746571472556,0.04305079417617423,0.004221946558895055,1.7824832746165797e-05,0.04303744422406846,0.04553840765192121,acc#2022_12_4#9_56_20#-724565#10818849#188
419,0.0035386174279121198,0.04641135138115815,0.00616343948412146,3.7987986274427404e-05,0.0464032474045899,0.05948627932483355,acc#2022_12_4#9_56_13#-724422#10818864#351
420,0.0016744763823756366,0.14145923442862554,0.007603350434686238,5.7810937832643416e-05,0.14144189080605615,0.040920366351923546,acc#2022_12_4#6_21_4#-691438#10760261#177
421,0.00036030543161551405,0.017940823669266543,0.0009135755027367409,8.34620199200689e-07,0.017937052969801675,0.018981713084321818,acc#2022_12_4#12_38_14#-762674#10928002#136
422,0.00045082873330120596,0.018812984627626796,0.0010828913257874058,1.1726536234656054e-06,0.01880912492471148,0.021232727881767947,acc#2022_12_4#12_30_8#-763092#10924753#136
423,0.0004330339373368334,0.011144541504658264,0.0008966608978395402,8.040007657144104e-07,0.011142375189288407,0.020809467492870486,acc#2022_12_4#11_48_14#-753909#10887043#144
424,0.0005302976373745145,0.04285755341991196,0.0024222842013102144,5.867460751917063e-06,0.04285239266482518,0.02302819222984111,acc#2022_12_4#13_17_1#-769147#10969050#142
425,0.00041034824129180413,0.02675753716011578,0.0016467475033806584,2.7117773398904316e-06,0.02675571552235373,0.02025705411188419,acc#2022_12_4#13_2_27#-762997#10956529#136
426,0.0012115528857491503,0.1671488915680101,0.007295368322670575,5.3222398963425285e-05,0.16708430720612727,0.034807368268071494,acc#2022_12_4#6_17_11#-691396#10760279#154
427,0.0016812432647326505,0.0167798357658931,0.002688245666209269,7.226664761892916e-06,0.01677114520398059,0.04100296653575995,acc#2022_12_4#9_55_11#-723140#10818997#151
428,0.0005830639510660911,0.030683457196543914,0.0018929887317803388,3.5834063386473354e-06,0.030678505495892714,0.024146717190253648,acc#2022_12_4#13_56_29#-787622#11010529#139
429,0.002198000733090205,0.030344753437036343,0.0038104937587793005,1.4519862685696e-05,0.03031459156576399,0.046882840497245955,acc#2022_12_4#9_57_33#-726082#10818690#153
430,0.0013358988913240168,0.032198600373674745,0.003400671158974744,1.1564564331482628e-05,0.03219581956023866,0.036549950633674146,acc#2022_12_4#6_30_3#-691455#10760171#294
431,0.001408330782165835,0.12000375648631234,0.007374705887216387,5.438628692294403e-05,0.11999993756462979,0.037527733506912395,acc#2022_12_4#6_21_7#-691440#10760258#183
432,0.00046411646954248485,0.03759738481871936,0.0017145678223673068,2.9397428174973686e-06,0.03759609278766578,0.021543362540292658,acc#2022_12_4#12_3_4#-761970#10901486#140
433,0.00042889403500762086,0.027115692001723996,0.0013826542146183672,1.9117326772019336e-06,0.027111201429341383,0.02070975700020695,acc#2022_12_4#12_12_7#-761779#10911528#141
434,0.0003900633667774696,0.012567369834685193,0.0008144209911831266,6.632815508797063e-07,0.012559553468229406,0.01975002194372122,acc#2022_12_4#13_30_59#-772653#10988638#137
435,0.0017916619549629667,0.023995859628013507,0.0021294173456604805,4.534418231999727e-06,0.023992377161084114,0.042328028007018785,acc#2022_12_4#7_24_3#-693249#10766691#806
436,0.0012535379966830825,0.04155087104355122,0.0027360406489202785,7.485918432544098e-06,0.04154487184111083,0.03540533853366018,acc#2022_12_4#9_54_7#-721986#10819112#328
